SMILES,LogD
N=c1c2c([nH]c3ccccc13)CCCC2,1.771221897
N=c1c2cccc(-c3ncccn3)c2[nH]c2cn(C3CCC3)c(O)c12,2.562730303
N=c1cc(-c2ccccc2)[nH]c2ccccc12,2.373072943
N=c1cc(-c2ccccc2)[nH]cn1,1.141825994
N=c1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)c[nH]1,1.758528969
N=c1cc2[nH][nH]c(=O)n2c2cc(-c3ccc[nH]3)ccc12,1.018397591
N=c1cc2[nH][nH]c(=O)n2c2cc(-c3ccco3)ccc12,1.436473014
N=c1cc2[nH][nH]c(=O)n2c2cc(-c3cccs3)ccc12,1.695193654
N=c1cc2[nH][nH]c(=O)n2c2cc(-c3ccsc3)ccc12,1.701747681
N=c1cc[nH]c(-c2cccnc2)n1,0.768803728
N=c1ccc(C(=O)Nc2cccc(-c3nc(N4CCOCC4)c4oc5ncccc5c4n3)c2)c[nH]1,2.339278025
N=c1ccc2cccc(N=c3nccc[nH]3)c2[nH]1,1.230701558
N=c1ccc2ccccc2[nH]1,0.896432529
N=c1cccc(CCc2ccc3cc[nH]c3c2)[nH]1,1.876256562
N=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)[nH]1,-1.007241974
N=c1nc(-c2c[nH]c3ccccc23)cc[nH]1,1.409187075
N=c1nc(-c2ccc(Cl)cc2)[nH]c(=N)[nH]1,0.823242389
N=c1nc(-c2cccc(C(F)(F)F)c2)[nH]c(=N)[nH]1,1.436279695
N=c1nc(-c2ccccc2)cc[nH]1,1.14173995
N=c1nc(-c2cccs2)cc[nH]1,1.282883586
N=c1nc(-n2ccc3ccccc32)cc[nH]1,1.416776603
N=c1nc(/C=C/c2ccc(Cl)cc2)cc[nH]1,2.033828913
N=c1nc2[nH]c(=N)c(-c3c(Br)cccc3Br)cc2c[nH]1,2.763041441
N=c1nc2nc(-c3cccs3)cc(C(F)(F)F)n2[nH]1,2.301365592
NC(=O)C(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,1.294466137
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,2.527233402
NC(=O)C1CCCCC1,0.680356325
NC(=O)C1CCN(CC(=O)Nc2ccc3c(c2)OCO3)CC1,0.494235024
NC(=O)CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21,1.806462477
NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,0.24611316
NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,0.956066795
NC(=O)Cc1ccccc1,0.588872674
NC(=O)Cc1nc(-c2ccccc2)cs1,1.397388837
NC(=O)N1c2ccccc2C=Cc2ccccc21,2.628962025
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,2.125982064
NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,2.11409659
NC(=O)NC(=O)C(Nc1ccc2c(c1)CCC2)c1ccccc1,1.651662313
NC(=O)Nc1cc(-c2cccc(F)c2F)sc1C(=O)N[C@H]1CCCNC1,2.223085168
NC(=O)Nc1cc(-c2cccc(O)c2)sc1C(N)=O,1.153379387
NC(=O)Nc1cc(-c2ccccc2)sc1C(=O)N[C@H]1CCCNC1,1.873975554
NC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O,1.121370543
NC(=O)Nc1cc(-c2ccsc2)sc1C(N)=O,1.402036314
NC(=O)Nc1sc(-c2cc(F)cc(F)c2)cc1C(=O)N[C@H]1CCCNC1,2.221949536
NC(=O)Nc1sc(-c2ccc(CN3CCCCC3)cc2)cc1C(N)=O,1.550728503
NC(=O)Nc1sc(-c2ccc(CNC3CCCC3)cc2)cc1C(N)=O,1.623827418
NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(=O)N[C@H]1CCCNC1,2.055374323
NC(=O)Nc1sc(-c2ccc(OCCN3CCCCC3)cc2)cc1C(N)=O,1.246970432
NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)N1CCOCC1,1.601553084
NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)N[C@H]1CCCNC1,1.873975554
NC(=O)Nc1sc(-c2ccccc2)cc1C(N)=O,1.121370543
NC(=O)Nc1sc(-c2ccsc2)cc1C(=O)N[C@H]1CCCNC1,1.982139164
NC(=O)c1c(N)sc2c1CCCC2,1.080568291
NC(=O)c1c(OCc2c(F)cc(Br)cc2F)[nH]sc1=NC(=O)NCCCCN1CCCC1,1.957644771
NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(Cl)c(F)c3)sc12,2.591517346
NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(Cl)cc3)sc12,2.453303123
NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(F)c(Cl)c3)sc12,2.591517346
NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(F)c(F)c3)sc12,2.399970115
NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(F)cc3)sc12,2.223921441
NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(F)cc3F)sc12,2.399970115
NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccncc3)sc12,1.705667539
NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(Br)sc12,1.998708974
NC(=O)c1c[nH]c2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc2c1=NCCCNC(=O)C1CCC1,1.466882235
NC(=O)c1cc(-c2ccccc2)sc1N,1.6343022
NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cc(C(F)(F)F)ccc3C(F)(F)F)c2)n1,0.851751897
NC(=O)c1cc(F)cc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,1.894942834
NC(=O)c1cc(O)cc2nc(-c3ccc(O)cc3)oc12,1.641764392
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-0.519542687
NC(=O)c1ccc(-c2cc3c(=N[C@H]4CCCNC4)[nH]cc(C(N)=O)c3s2)cc1,1.550377253
NC(=O)c1ccc(=O)n(Cc2ccc(Cl)cc2Cl)c1,1.445074272
NC(=O)c1ccc(=O)n(Cc2ccc(F)c(F)c2)c1,1.022993912
NC(=O)c1ccc(Br)cc1,1.742074912
NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,0.757272438
NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c(F)c1,1.894546386
NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)cn1,1.468132298
NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)nc1,1.468132298
NC(=O)c1ccc(Oc2cccc3cccnc23)c([N+](=O)[O-])c1,1.202816354
NC(=O)c1cccc(C[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,2.080571306
NC(=O)c1cccc(C[C@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,2.080571306
NC(=O)c1cccc(N[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,1.905885359
NC(=O)c1cccc(OC2CCN(CC3CC3)CC2)c1,1.104719106
NC(=O)c1cccc(OC2CCN(Cc3ccccc3)CC2)c1,1.552270481
NC(=O)c1cccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3CC2CCCCC2)c1,1.989076589
NC(=O)c1cccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,1.805338388
NC(=O)c1cccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)n1,1.466829413
NC(=O)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3CC2CC2)c1,1.381344838
NC(=O)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3CCc2ccccc2)c1,1.718526214
NC(=O)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,1.805338388
NC(=O)c1cccc(S[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,2.245687976
NC(=O)c1cccc([S+]([O-])[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,1.743698785
NC(=O)c1ccccc1O,0.24107073
NC(=O)c1ccccc1OCc1ccccc1,1.420310509
NC(=O)c1cccnc1Oc1ccccc1,1.366381912
NC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,2.375974943
NC(=O)c1cnc(-c2ccc(C3(N)CCC3)cc2)c(-c2ccccc2)c1,2.004849075
NC(=O)c1cncc(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)c1,0.928659788
NC(=O)c1cncc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)n1,1.168553958
NC(=O)c1sc(-c2ccc(Cl)cc2)cc1N,1.949614294
NC(=O)c1sc(-c2ccccc2)cc1N,1.6343022
NC(=O)c1sc(-c2ccsc2)cc1N,1.920403309
NC(=O)c1sc(-c2ccsc2)cc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1,2.163995901
NC(=O)c1sc2[nH]ccc(=Nc3ccccc3)c2c1N,1.687856327
NC(CNC(=O)c1cc2c(-c3ccccc3Cc3ccccc3)cccc2[nH]1)C(=O)O,2.04359096
NC(Cc1c[nH]c2ccccc12)C(=O)O,0.743744367
NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,2.637574423
NC(Cc1ccc(F)cc1)C(=O)O,0.584338829
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0.849033024
NC(Cc1ccccc1)c1ccccc1,2.074911471
NC1(C(=O)NC(CCCN2CCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,2.132084502
NC1(C(=O)NC(CCCN2CCOCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,1.974213884
NC1(C(=O)NC(CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,1.731394121
NC1(C(=O)NC(CO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,1.625719039
NC1(C(=O)NC(CS(N)(=O)=O)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,1.11394266
NC1(C(=O)NC(Cc2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,2.423199207
NC1(C(=O)NC(c2ccc(Cl)cc2)C2CC2)CCN(c2ncnc3[nH]ccc23)CC1,2.133858559
NC1(C(=O)NC(c2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,2.415484506
NC1(C(=O)NCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,1.819712224
NC1(C(=O)N[C@@H](CCN2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,2.211636242
NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,2.280752701
NC1(c2ccc(-c3c(-c4ccccc4)ccc4ccnn34)cc2)CCC1,3.224800222
NC1(c2ccc(-c3c(-c4ccccc4)ccn4ccnc34)cc2)CCC1,3.224239868
NC1(c2ccc(-c3c(-c4ccccc4)ccn4ncnc34)cc2)CCC1,3.039475487
NC1(c2ccc(-c3c(-c4ccccc4)ncc4nccn34)cc2)CCC1,3.039434408
NC1(c2ccc(-c3nc4ccccc4c(=O)n3-c3ccccc3)cc2)CCC1,2.927930021
NC1(c2ccc(-c3nc4ccccc4cc3-c3ccccc3)cc2)CCC1,3.410087403
NC1(c2ccc(-c3nc4ccccn4c3-c3ccccc3)cc2)CCC1,3.22496723
NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,2.606545815
NC1(c2ccc(-c3ncc4ccccc4c3-c3ccccc3)cc2)CCC1,3.409668769
NC1(c2ccc(-c3ncc4cccn4c3-c3ccccc3)cc2)CCC1,3.22444662
NC1(c2ccc(-c3ncc4cccnc4c3-c3ccccc3)cc2)CCC1,3.213414947
NC1(c2ccc(-c3ncc4ccncc4c3-c3ccccc3)cc2)CCC1,3.212783036
NC1(c2ccc(-c3ncc4cnccc4c3-c3ccccc3)cc2)CCC1,3.212783036
NC1(c2ccc(-c3ncc4ncccc4c3-c3ccccc3)cc2)CCC1,3.213414947
NC1(c2ccc(-c3ncc4nccn4c3-c3ccccc3)cc2)CCC1,3.039434408
NC1(c2ccc(-c3nn4ccc(=O)nc4cc3-c3ccccc3)cc2)CCC1,2.722525157
NC1(c2ccc(-c3nn4cccc4cc3-c3ccccc3)cc2)CCC1,3.224800222
NC1(c2ccc(-c3nn4ccccc4c3-c3ccccc3)cc2)CCC1,3.22511408
NC1(c2ccc(-n3c(-c4ccccc4)nc4ccccc4c3=O)cc2)CCC1,2.927930021
NC12CC3CC(CC(C3)C1)C2,0.986337296
NC12CCC(c3ccccc3)(CC1)CC2,2.211867577
NC1=NC(=O)CC(c2ccc(Cl)c(Cl)c2)N1,1.745497201
NC1=NC(c2cc3c(=O)[nH]cc(CCF)c3[nH]2)CC=N1,0.973207856
NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,1.813912338
NC1CCN(c2nccc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2Cl)CC1,2.322232804
NC1CCc2cc(OC(=O)c3ccccc3)c(OC(=O)c3ccccc3)cc2C1,2.649555609
NCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.184218844
NCC(O)(c1ccccc1)c1ccccc1,1.241321532
NCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,2.435578326
NCCCCCc1c[nH]c2ccc(F)cc12,1.71603107
NCCCCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21,1.932909406
NCCc1ccc(O)c2[nH]c(=O)sc12,0.623575416
NCc1ccc(NC(=O)c2cc(N=c3nccc[nH]3)c3cc(C(N)=NO)ccc3c2)cc1,1.379197556
NCc1nc2ccccc2[nH]1,0.58830768
NN=c1[nH]c2ccccc2[nH]c1=O,-1.062167777
NNC(=O)c1ccncc1,-1.095017108
NNCCc1ccccc1,-0.508986948
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,0.411187531
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,0.664612162
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,1.259433009
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,-0.076828042
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,1.806822007
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,1.535500726
NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,1.749393469
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,0.473228695
NS(=O)(=O)c1ccc(CCN=c2ccc3nnc(-c4ccccc4)n3[nH]2)cc1,1.193336242
NS(=O)(=O)c1ccc(N=c2[nH]ccc(=Nc3c(Cl)ccc4c3OCO4)[nH]2)cc1,1.306282312
NS(=O)(=O)c1ccc(N=c2nc(-c3ccccc3)cc[nH]2)cc1,1.190215212
NS(=O)(=O)c1ccc(N=c2nc(-c3cnc4ccccn34)cc[nH]2)cc1,1.313796912
NS(=O)(=O)c1ccc(NCc2ccccc2)cc1,1.114485855
NS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,1.91845283
NS(=O)(=O)c1ccc2c(c1)C1C=CCC1C(c1cccc3ccccc13)N2,2.910080566
NS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3c(Cl)ccc4c3OCO4)[nH]2)c1,1.306282312
NS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3cccc4[nH]ncc34)[nH]2)c1,1.050320916
NS(=O)(=O)c1cccc2c1c([N+](=O)[O-])cc1[nH]c(=O)c(=O)[nH]c12,-0.720459312
NS(=O)(=O)c1nc2ccccc2s1,1.181724886
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,2.130398965
N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccncc2)C1,2.325027186
N[C@@H]1CCCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1,2.194338833
N[C@H]1CCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1,1.970190054
Nc1cc(C(=O)Nc2cccc(-c3nn[nH]n3)c2)cc(C(F)(F)F)c1,1.658188205
Nc1ccc(-c2nc3ccc(O)cc3s2)cc1,2.749140559
Nc1ccc(C2(c3ccc(N)cc3)CCCCC2)cc1,2.774600179
Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,2.707569615
Nc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,2.560387896
Nc1ccc(OCCc2ccccc2)cc1,1.989188304
Nc1ccc(OCc2ccccc2)cc1,2.142642215
Nc1ccc(S(=O)(=O)N2CCCC2)cc1,1.006846059
Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1,0.947903669
Nc1ccc(S(=O)(=O)N=c2cccc[nH]2)cc1,0.791299094
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1.400074088
Nc1ccc2[nH]c(Cc3ccc(Oc4ccccc4)cc3)nc2c1,2.740344568
Nc1ccc2[nH]cnc(=Nc3ccc(F)c(Cl)c3)c2c1,2.403943787
Nc1ccc2c(c1)-c1ccccc1C(=O)C2=O,1.974919521
Nc1ccc2c(c1)C(=O)C(=O)c1cc(N)ccc1-2,1.556709161
Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,1.974919521
Nc1ccc2c(c1)C(=O)c1ccccc1-2,1.993475102
Nc1ccc2c[nH]nc2c1,0.568278329
Nc1ccc2nc(-c3ccc(O)cc3)sc2c1,2.749140559
Nc1ccc2ncccc2c1,1.426577598
Nc1cccc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1Cl,2.56066814
Nc1cccc(NC(=O)c2ccc(CNC(=O)OCc3cccnc3)cc2)c1,1.810614527
Nc1cccc2c1-c1ccccc1C(=O)C2=O,1.975065192
Nc1cccc2c1C(=O)C(=O)c1ccccc1-2,1.975065192
Nc1cccc2c1C(=O)N(Cc1cccc(Cl)c1)C2=O,2.185507661
Nc1ccccc1NC(=O)c1ccc(-c2ncc(CN3CCC3)cc2F)cc1,2.384988269
Nc1ccccc1NC(=O)c1ccc(-c2ncc(CN3CCCCC3)s2)cc1,2.82948929
Nc1ccccc1NC(=O)c1ccc(-c2nccs2)cc1,2.611254058
Nc1ccccc1NC(=O)c1ccc(C2CCN(CCC(=O)Nc3ccccc3F)CC2)cc1,2.481356631
Nc1ccccc1NC(=O)c1ccc(C2CCN(Cc3ccc(C(=O)NC4CC4)cc3)CC2)cc1,2.507735087
Nc1ccccc1NC(=O)c1ccc(C2CCN(Cc3ccccc3)CC2)cc1,2.766097292
Nc1ccccc1NC(=O)c1ccc(CN=c2nc(-c3cccnc3)cc[nH]2)cc1,2.029402701
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,1.810328183
Nc1ccccc1NC(=O)c1ccc(N2CCOCC2)cc1,1.795117016
Nc1ccccc1NC(=O)c1ccccn1,1.54375671
Nc1ccccc1[N+](=O)[O-],1.136885268
Nc1sc2c(c1C(=O)NCc1ccccc1)CCCC2,2.130687223
Nc1scc2c(C(=O)NC3CC3)nn(-c3ccc(F)cc3)c(=O)c12,1.880173005
O=C(/C=C/Sc1nc[nH]n1)c1ccc(Cl)cc1,2.574483504
O=C(C(=O)c1cc(Br)ccc1O)c1cc(Br)ccc1O,2.155082603
O=C(C(O)CO)N1CC=C(c2ccc(N3C[C@H](COc4ccon4)OC3=O)cc2F)CC1,1.030244063
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,2.456751704
O=C(C1CCCCN1)N1CCN(c2nc(=NCc3ccc(Cl)cc3Cl)c3cccnc3[nH]2)CC1,2.469210366
O=C(C1CCCN1)N1CCN(c2nc(=NCc3ccc(Cl)cc3Cl)c3cccnc3[nH]2)CC1,2.341916812
O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,2.433003887
O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCc2ccccc2C1,2.555787859
O=C(C=Cc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,2.103473327
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1c(Cl)ccc2nc(CN3CCN(CCO)CC3)ccc12,2.429507541
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1ccc2[nH]ncc2c1,2.525714046
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2[nH]c(=NCCNCCO)ccc12,1.771682527
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2c(=O)n(C(CO)CO)ccc12,1.878324819
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2ncccc12,2.879947739
O=C(CC1CCCCC1)Nc1c(Cl)ccc2[nH]c(=NCCCO)ccc12,2.179481355
O=C(CC1CCCCCC1)Nc1cccc2c(=O)n([C@H]3CCNC3)ccc12,2.402270412
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N(CCCO)Cc1ccc(F)cc1,3.270471428
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1c[nH]c(=O)c(Cl)c1,3.148522978
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(=O)[nH]c1,3.226927027
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,2.497635045
O=C(CCCc1ccncc1)N1CCN(c2ccc(Cl)cc2Cl)CC1,2.719978635
O=C(CCN1CCCCC1)Nc1ccc(-c2cccn3c(=O)cc(N4CCOCC4)nc23)c2sc3ccccc3c12,3.021684022
O=C(CCS(=O)(=O)c1ccc(Br)cc1)NCc1ccc(F)cc1,1.610237458
O=C(CCc1ccccc1)c1ccccc1,2.726194011
O=C(CCc1ccccc1O)Nc1ccccc1,1.790706346
O=C(CCc1ccncc1)Nc1ccc(C(=O)c2ccccc2)cc1,2.139621315
O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NC(CO)CO,1.837035832
O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NCCO,1.962430063
O=C(CN1C2=NCCN2c2ccccc21)c1ccc(Cl)cc1,2.646162959
O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1-c1ccccc1,2.798792654
O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1O,2.032796418
O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1OCC1CC1,2.404742826
O=C(CNC(O)c1cc(=O)[nH]c2ccccc12)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1,2.350060648
O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,1.939273402
O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3F)c2-c2ccncn2)CC1,1.998915817
O=C(CO)N1CCC[C@@H]1COc1cccc2[nH]cnc(=Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,2.248297013
O=C(CO)N1CCC[C@H]1COc1cccc2[nH]cnc(=Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,2.248297013
O=C(COCc1ccccc1)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,2.169476463
O=C(COCc1ccccn1)N1CCN(c2ccc(Cl)cc2Cl)CC1,2.414253868
O=C(COCc1ccncc1)N1CCC(F)(c2ccc(Cl)cc2)CC1,2.412646955
O=C(COCc1ccncc1)N1CCC(c2ccc(Cl)cc2)CC1,2.34344495
O=C(COCc1ccncc1)N1CCC(c2ccc(Cl)cc2Cl)CC1,2.619683966
O=C(COCc1ccncc1)N1CCC(c2ccc(F)cc2Cl)CC1,2.414369827
O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2Cl)CC1,2.416125324
O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2F)CC1,2.160697528
O=C(COCc1ccncc1)N1CCN(c2ccc(F)cc2Cl)CC1,2.160697528
O=C(COCc1cscn1)N1CCN(c2ccc(Cl)cc2Cl)CC1,2.447339342
O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCCO,-0.005473422
O=C(COc1ccc(SCCCCCc2ccccc2)cc1)COc1ccc(C(=O)O)cc1,2.575221647
O=C(COc1ccccc1)N1CCOCC1,1.071407769
O=C(COc1ccccc1)c1ccccc1,2.444319762
O=C(COc1ccccc1O)NC1CCCC1,1.137949025
O=C(CS(=O)(=O)c1ccccc1)c1ccccc1,1.800413632
O=C(CSc1ccccc1)N1CCN(C(=O)c2ccco2)CC1,1.937585645
O=C(CSc1ccccc1)N1CCN(c2ccccc2)CC1,2.29102466
O=C(CSc1ccncc1)Nc1ccc(C(=O)c2ccccc2)cc1,2.704587997
O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)N=c1[nH]cc(-c2ccccc2)s1,3.041327022
O=C(CSc1nccn(-c2ccc(F)c(F)c2)c1=O)NC1CCCC1,1.797956449
O=C(Cc1c(C(=O)O)[nH]c2ccccc12)Nc1cccc(C(F)(F)F)c1,1.962219123
O=C(Cc1cc(=Nc2ncnc3cc(OCCCN4CCC[C@@H]4CO)ccc23)[nH][nH]1)Nc1cccc(F)c1F,2.158780208
O=C(Cc1ccc(Cl)c(C(F)(F)F)c1)Nc1cccc2c(=O)n(CCO)ccc12,2.354615711
O=C(Cc1ccc(F)c(C(F)(F)F)c1)Nc1cccc2c(=O)n([C@@H]3CNC[C@H]3O)ccc12,2.577962209
O=C(Cc1ccc(O)cc1)c1ccc(O)cc1O,1.774596417
O=C(Cc1ccc2c(n1)NCCC2)Nc1ccc(CC(NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,2.182772789
O=C(Cc1cccc2ccccc12)Nc1ccccc1,2.793329949
O=C(Cc1ccccc1)N=c1[nH]ccs1,1.525774802
O=C(Cc1ccccc1)c1ccc(O)cc1O,1.855234095
O=C(Cc1ccccn1)c1ccc(Cl)cc1,2.601759662
O=C(Cn1cnc2ccccc21)c1ccc(Br)cc1,2.955984557
O=C(N1CCN(c2ccncc2Cl)CC1)N1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,2.872925503
O=C(N=C1NC(c2ccccc2)c2ccccc2NC1=O)Nc1ccccc1F,2.773445473
O=C(N=c1[nH]c(-c2ccccc2)cs1)c1cccnc1,2.237532902
O=C(N=c1[nH]c2c(=O)[nH]cnc2s1)c1ccccc1,1.14394523
